userID,itemID,item_bought_next_28_days
27898,14833,0.0
33644,28129,1.0
28369,875,0.0
23912,1841,0.0
20762,13851,0.0
18453,23337,0.0
34627,10311,0.0
20649,13365,0.0
18917,20478,0.0
39938,9262,0.0
1802,12872,0.0
35779,11188,1.0
12627,2418,0.0
41492,29700,0.0
45271,28603,1.0
29212,24236,0.0
17652,4761,0.0
17463,15036,0.0
11590,30138,1.0
44952,7415,0.0
12487,24341,0.0
19694,27164,0.0
43393,29349,0.0
3158,19280,0.0
39974,32374,0.0
12987,13885,0.0
11228,17541,0.0
30311,21690,1.0
43015,8050,0.0
13512,24051,0.0
27560,9262,0.0
25953,24382,0.0
31431,30637,0.0
24197,19606,0.0
863,30804,0.0
35861,15823,0.0
29452,29115,0.0
28567,23925,0.0
45553,14143,1.0
33781,7021,0.0
2977,26645,1.0
43882,5348,0.0
14302,10440,0.0
17759,8385,1.0
23159,20343,0.0
16244,31385,1.0
9915,10282,0.0
29038,21387,1.0
10658,12192,0.0
26437,20986,1.0
10750,19319,0.0
35733,9446,0.0
36249,30031,0.0
3647,16059,0.0
23411,15123,0.0
11571,11647,1.0
39589,31702,0.0
19465,2890,0.0
40202,15798,1.0
22136,4626,0.0
10395,17419,0.0
2982,29280,0.0
21794,21690,1.0
27484,24943,1.0
39402,13558,0.0
11933,24071,0.0
12730,352,0.0
35515,31619,1.0
25891,30725,0.0
651,13825,0.0
6997,23109,0.0
23328,12870,0.0
16869,29657,1.0
25382,20540,0.0
18348,23337,0.0
694,32017,1.0
21529,26503,0.0
11708,2093,0.0
17719,3795,0.0
24913,8445,0.0
20413,4956,0.0
24720,15991,0.0
44972,10507,1.0
22861,14381,0.0
25549,6363,0.0
3977,4441,0.0
20481,1717,1.0
8348,13264,0.0
24948,5450,0.0
38965,6229,0.0
19339,18586,0.0
13557,5370,0.0
20350,21690,0.0
22568,13752,0.0
24769,14606,0.0
4640,7891,0.0
10475,29657,0.0
30242,9525,0.0
3093,13791,1.0
44005,26468,0.0
21777,20131,0.0
20416,26893,1.0
2995,20843,1.0
34004,7734,0.0
21370,26288,0.0
45912,31683,0.0
11827,18630,0.0
38563,2517,0.0
23597,2517,1.0
37581,20131,0.0
29302,32349,0.0
39090,8023,1.0
14094,4633,0.0
38227,23050,0.0
30140,26072,0.0
16,5348,0.0
14329,19177,1.0
39515,15357,0.0
45118,22183,0.0
12569,14219,0.0
25196,17806,0.0
3040,31265,1.0
25594,18796,0.0
830,5937,1.0
45550,28427,0.0
20065,23221,0.0
15606,25268,0.0
578,24175,0.0
20131,13187,0.0
31865,6065,0.0
43532,12965,0.0
7385,3579,1.0
29201,27274,0.0
11273,32015,0.0
9552,8337,0.0
38073,31679,0.0
5102,3535,0.0
25680,1782,0.0
2592,15138,1.0
11448,18954,0.0
27294,1841,0.0
94,4314,0.0
41616,29804,0.0
39094,17278,0.0
23538,12271,0.0
19475,31805,0.0
20611,28785,1.0
21622,4135,1.0
5875,4521,0.0
35471,9996,0.0
17619,9092,1.0
6243,7122,0.0
1651,2113,0.0
14244,3659,0.0
43367,13459,0.0
19931,7330,0.0
13216,29307,0.0
42616,12063,0.0
31182,32684,0.0
37468,4325,0.0
17939,13879,1.0
6733,1083,0.0
7147,14846,0.0
14693,20189,0.0
40266,31512,0.0
26242,8705,1.0
28222,6923,0.0
19045,17458,0.0
35710,31219,1.0
10358,11492,0.0
15459,10243,1.0
43780,27353,0.0
25943,15841,0.0
12900,29657,1.0
9494,29000,0.0
21511,9429,0.0
3507,4702,0.0
14635,5907,0.0
28252,6339,0.0
34099,22987,0.0
30581,6112,0.0
14516,30183,0.0
3097,6209,0.0
35507,2321,0.0
36033,12965,0.0
32858,6923,1.0
39459,19353,0.0
357,22417,0.0
18697,29568,0.0
2385,8949,0.0
38300,13027,0.0
8770,11251,0.0
24308,28177,0.0
9533,17627,0.0
43602,20478,0.0
20655,4702,0.0
7899,16067,0.0
4084,23948,1.0
21410,20572,1.0
31270,6876,1.0
30688,21556,0.0
36073,20542,1.0
29252,15234,0.0
40868,28314,1.0
1408,21766,0.0
4487,24264,0.0
45436,30242,0.0
32321,25422,0.0
17087,16162,0.0
13147,18478,0.0
39322,6324,0.0
12947,27944,0.0
6366,25926,0.0
4012,23496,0.0
8822,6221,0.0
16277,9226,0.0
13136,5076,0.0
29125,17499,0.0
12266,3505,0.0
28719,24648,0.0
8122,26655,0.0
39756,19281,0.0
17088,11188,0.0
14394,20028,0.0
22827,9649,0.0
6600,21139,0.0
37103,21369,0.0
35166,25535,1.0
26025,32204,0.0
38251,22688,0.0
12840,12528,0.0
42880,30507,0.0
41395,9836,0.0
32282,22719,0.0
3933,7913,0.0
80,4496,0.0
33179,9089,0.0
32318,1340,0.0
42173,27108,0.0
6724,587,0.0
23964,11155,0.0
40333,16286,0.0
41958,19281,0.0
36020,14146,0.0
28659,9649,0.0
24419,9,0.0
39154,19407,1.0
21159,6478,0.0
28644,4421,1.0
10028,1252,0.0
19611,11967,0.0
9570,11674,0.0
18811,27095,0.0
4889,6024,0.0
35966,19939,0.0
43684,23914,1.0
29409,26455,0.0
41099,11063,0.0
11253,7894,0.0
10732,21928,0.0
34217,23899,0.0
12497,30918,0.0
44780,24890,0.0
35126,9185,0.0
28815,31723,0.0
30227,28715,0.0
17495,28531,0.0
45870,28140,1.0
21670,12687,1.0
21804,26503,0.0
7050,25967,0.0
4865,21961,0.0
45763,29522,1.0
33736,14424,0.0
29447,29660,0.0
45062,3601,0.0
45458,16674,0.0
22347,25677,0.0
38174,29657,1.0
9391,11474,0.0
41067,6907,0.0
36518,2973,1.0
6440,4312,0.0
36059,22688,1.0
32346,18992,0.0
40523,7403,0.0
45129,6605,0.0
22934,18630,0.0
42569,11532,0.0
36716,20142,0.0
28124,4595,0.0
43335,6654,0.0
35110,26660,0.0
17353,11899,1.0
17243,7079,1.0
27889,1781,0.0
17429,31567,0.0
9278,13951,0.0
17540,24107,0.0
21572,3594,1.0
1686,20748,1.0
24190,26381,0.0
32169,21690,0.0
31531,8779,0.0
29526,29657,0.0
30294,18630,0.0
27445,9906,0.0
12596,22518,0.0
1575,15119,0.0
38700,17499,0.0
36483,6890,0.0
32031,395,0.0
45261,32204,0.0
32143,29522,0.0
16874,29473,0.0
36901,10848,0.0
8703,19573,0.0
23980,9185,0.0
8949,30438,0.0
14893,19191,0.0
15207,23050,0.0
44319,29660,0.0
34175,27804,0.0
2410,20403,0.0
19855,18625,0.0
38283,15481,0.0
7783,20968,0.0
17275,30667,0.0
21002,32768,0.0
24059,22373,1.0
26254,3191,0.0
4022,2160,0.0
3601,21930,0.0
6561,22351,0.0
31899,26789,0.0
16279,31073,0.0
12923,25167,0.0
4782,9649,0.0
7948,19913,0.0
39578,7158,1.0
41109,2849,1.0
16065,9327,1.0
29344,22852,0.0
12833,32563,0.0
36701,12747,0.0
1708,15270,0.0
18787,19552,0.0
22498,3612,1.0
15490,17291,0.0
21296,23582,0.0
4405,21690,0.0
22373,22987,0.0
45765,23381,0.0
34100,17419,1.0
6430,17076,0.0
6788,5095,0.0
32675,27660,0.0
27360,20131,0.0
2854,11251,1.0
1601,12251,0.0
32139,24939,0.0
18727,27273,0.0
2883,25739,1.0
26360,31812,0.0
38558,21011,1.0
10948,24890,0.0
19603,27505,0.0
6384,16002,1.0
23779,2609,1.0
5257,5349,0.0
39933,2607,0.0
28951,29307,0.0
4205,3438,0.0
3739,16362,1.0
11120,15612,1.0
14891,26041,0.0
23055,20786,0.0
32460,15699,1.0
18844,27936,0.0
23216,21596,1.0
39520,28981,0.0
17988,20146,1.0
7879,23529,0.0
40603,9836,0.0
8068,536,0.0
41912,24145,0.0
21696,17157,0.0
28452,395,0.0
32893,29794,0.0
21622,12733,0.0
33248,11434,1.0
41454,23475,0.0
36632,5373,0.0
3234,10821,0.0
9248,28484,0.0
30403,25589,0.0
22242,24658,1.0
3413,27943,1.0
10910,24140,0.0
19731,352,0.0
36317,8762,0.0
41388,20150,0.0
22344,24991,0.0
2879,6819,0.0
13313,4325,0.0
32981,19043,0.0
23034,25253,0.0
20677,23050,0.0
43535,395,0.0
99,5076,0.0
43470,3404,0.0
20072,18809,0.0
38491,16075,0.0
8773,21690,0.0
12111,11731,0.0
29998,5348,1.0
40252,26028,0.0
5652,31529,0.0
15334,32528,0.0
353,26851,0.0
11037,4264,0.0
18952,12148,0.0
40548,16059,0.0
11880,9701,0.0
5497,14815,0.0
6418,6411,0.0
14218,26017,0.0
20740,6261,0.0
28561,19327,0.0
4660,29829,0.0
18082,32349,0.0
18901,6150,1.0
40568,20515,0.0
13318,20515,0.0
1040,13421,0.0
8216,6687,0.0
21829,20364,1.0
37974,18630,0.0
5350,22982,0.0
10813,15357,0.0
24019,27498,1.0
30727,22963,0.0
5288,6279,0.0
42303,25880,0.0
43528,3730,0.0
36904,31897,0.0
25401,13676,0.0
32282,24466,1.0
11772,2079,1.0
24099,29657,1.0
23148,14599,0.0
43476,1311,1.0
3718,3173,1.0
17800,3494,0.0
27580,25129,0.0
9932,10651,0.0
2891,12701,1.0
24154,5117,0.0
2257,19017,0.0
10964,14281,1.0
9551,6773,1.0
45053,6197,0.0
31872,11454,0.0
30461,19406,0.0
14194,27956,0.0
23715,18630,0.0
14456,18006,0.0
13814,18046,0.0
43402,12420,1.0
22879,23582,0.0
17047,18680,0.0
43432,24236,1.0
17241,2163,0.0
12209,32576,0.0
25613,23582,0.0
13149,30302,0.0
36869,6065,0.0
11022,29801,0.0
26287,22417,0.0
36730,692,0.0
18276,10308,0.0
20798,6605,0.0
44844,20922,1.0
37699,27432,0.0
16315,4409,1.0
35115,425,0.0
699,20968,0.0
9436,4135,0.0
24345,18329,0.0
5922,18625,0.0
1766,8004,0.0
43058,31178,0.0
20289,6746,0.0
7973,18630,0.0
38611,29342,1.0
25574,32449,0.0
33582,26896,1.0
22319,11251,0.0
27054,11199,0.0
44115,8055,0.0
39181,11928,0.0
18133,13791,0.0
13846,28503,0.0
6488,8462,0.0
14353,20209,0.0
11762,18630,1.0
20660,29307,1.0
28151,8793,0.0
43351,13999,0.0
34221,22935,0.0
20191,19267,0.0
3334,4601,0.0
2946,461,0.0
33992,26503,0.0
28165,26929,0.0
4906,3812,0.0
29643,30082,0.0
11270,1964,0.0
31856,13664,1.0
36073,2944,1.0
18438,11124,0.0
14578,31405,0.0
38308,29700,0.0
44711,19267,1.0
21754,7042,0.0
42829,15423,0.0
24474,16294,0.0
31103,30448,1.0
42026,20436,0.0
29493,14453,0.0
1118,6031,0.0
21846,22978,0.0
11205,29463,0.0
10012,14424,1.0
14557,5097,0.0
33257,4066,1.0
20453,23476,0.0
31882,29225,0.0
43202,24763,0.0
28530,20572,0.0
17264,24890,0.0
33759,21387,0.0
29104,23050,1.0
9163,29657,0.0
26175,11203,0.0
9590,18148,0.0
1213,2321,0.0
36513,27292,0.0
26546,10409,0.0
11998,16260,0.0
17361,30947,0.0
10395,29657,0.0
45305,19129,0.0
4281,3477,0.0
28483,26954,0.0
19683,2437,0.0
7950,25648,0.0
21541,12881,0.0
36904,24727,0.0
11784,30671,1.0
16612,24972,0.0
41943,9649,1.0
19991,1322,0.0
2540,14323,0.0
27717,24476,0.0
5318,18006,0.0
25978,16017,0.0
15106,6014,0.0
2237,13120,0.0
26614,24566,0.0
3386,2891,0.0
24168,2113,0.0
16948,24192,0.0
12296,13830,0.0
29127,7021,0.0
27577,1970,1.0
31284,25483,0.0
24357,11188,0.0
40762,4269,0.0
35004,32349,0.0
28160,26379,0.0
26781,19129,0.0
15541,23576,0.0
41639,2107,0.0
14362,3520,0.0
34085,26645,0.0
37444,30438,1.0
23180,14912,0.0
39388,31016,1.0
29430,24190,0.0
44408,15612,0.0
3132,9969,0.0
32218,22262,0.0
11612,31073,0.0
15074,12290,0.0
1691,17858,0.0
34790,6263,0.0
27410,27016,0.0
31814,2130,0.0
31865,11177,1.0
7824,12540,1.0
43980,15791,0.0
32874,31063,0.0
11680,5801,0.0
9675,14526,0.0
29717,31515,0.0
42799,7913,1.0
43235,15389,0.0
30377,242,0.0
26331,17378,0.0
8862,28522,1.0
44648,5042,1.0
2523,17609,0.0
15116,7979,0.0
28801,6957,0.0
13544,4549,0.0
16215,22688,0.0
18899,7806,0.0
13390,27455,0.0
20082,19196,0.0
5696,7976,0.0
18154,21404,0.0
1090,8810,0.0
44556,5221,1.0
35733,14754,0.0
20582,637,0.0
12451,23899,1.0
41428,7298,0.0
28457,14507,0.0
19516,11600,0.0
23267,18586,0.0
37045,8654,1.0
45298,23833,0.0
44005,31432,0.0
13411,12871,0.0
38306,22151,1.0
27756,6162,1.0
6368,31010,0.0
27634,2321,0.0
23939,7101,0.0
22476,16972,1.0
11273,8538,0.0
21366,21631,0.0
8439,22913,0.0
16861,30511,0.0
14774,30874,0.0
10307,1782,0.0
31033,30349,0.0
2604,4456,1.0
33868,13459,0.0
17341,23198,0.0
43044,27108,0.0
17016,8719,1.0
22935,9150,0.0
582,28900,0.0
6532,27108,0.0
4990,28137,0.0
43472,15423,0.0
42138,25500,0.0
1503,17378,0.0
31298,20038,0.0
6681,13048,0.0
14753,4066,0.0
6382,15389,0.0
39318,20378,0.0
20323,16717,0.0
17537,28137,0.0
3386,23914,0.0
40691,838,1.0
19503,9144,1.0
2439,26069,1.0
21190,7093,0.0
21670,15492,0.0
4475,29522,1.0
31141,25265,0.0
3199,11199,0.0
29175,2974,0.0
15061,16059,0.0
35010,13773,0.0
45140,8935,0.0
36776,20146,0.0
45259,2321,0.0
34469,3022,0.0
39848,10341,0.0
4021,9469,0.0
15694,21260,0.0
41658,22790,0.0
43423,20146,0.0
9898,31666,0.0
42433,11251,1.0
2410,24140,0.0
2884,24664,0.0
14626,9649,0.0
18488,27063,0.0
10544,9429,0.0
40115,30712,0.0
11694,28664,0.0
35075,31515,0.0
28312,18630,0.0
2479,27889,0.0
6879,27150,0.0
32526,6456,0.0
37870,2626,0.0
23788,17645,0.0
15982,18488,0.0
39816,19043,0.0
884,30759,0.0
22136,854,0.0
45254,28900,0.0
7040,17658,0.0
3579,31244,0.0
14579,30546,1.0
1159,15781,0.0
28222,9790,0.0
36670,23499,1.0
21952,882,0.0
36097,9429,1.0
12566,502,0.0
39291,24458,1.0
43238,20028,0.0
23836,10173,0.0
22029,12989,0.0
4704,31877,0.0
17021,7460,0.0
38994,23621,0.0
1280,4859,0.0
12982,15368,0.0
15303,30362,0.0
36190,9649,0.0
13421,26332,0.0
12804,4922,1.0
23700,18386,0.0
38283,17378,0.0
5622,5371,1.0
14810,8491,1.0
22545,31812,0.0
29443,30391,0.0
19673,20436,0.0
44306,6804,0.0
33494,30511,0.0
35297,15625,0.0
10488,9171,0.0
20492,19918,0.0
37468,22925,0.0
5218,13676,0.0
31457,30173,1.0
45326,392,0.0
40906,17489,0.0
30035,20131,1.0
17070,12974,0.0
24822,9139,0.0
30918,1970,0.0
34984,16215,1.0
35615,25422,0.0
16490,24190,0.0
7878,18630,0.0
18408,23954,0.0
16569,11841,0.0
37709,20131,0.0
22499,9256,0.0
26682,19971,0.0
37967,3486,1.0
28112,25722,0.0
13362,31683,0.0
40600,3918,0.0
41940,12574,0.0
20509,22336,0.0
10429,8648,1.0
27337,2113,0.0
37105,19708,1.0
1336,8779,0.0
39413,28260,0.0
11938,12642,0.0
14562,23050,0.0
17216,29653,0.0
10088,3965,0.0
16167,32605,0.0
2579,10945,0.0
32704,32649,0.0
32668,18068,0.0
2201,20478,0.0
24504,1981,0.0
1199,4660,0.0
44683,2627,1.0
44449,18871,0.0
32009,3027,0.0
34015,1970,0.0
44842,8924,0.0
19678,18954,0.0
22888,15695,0.0
22593,8793,0.0
17638,13305,1.0
14709,19824,0.0
37961,10409,0.0
18400,6614,1.0
678,12747,0.0
37097,28694,0.0
35168,13676,0.0
29844,12237,0.0
31678,14146,0.0
21234,31567,0.0
949,28260,0.0
14972,2916,1.0
12092,2985,0.0
17852,26082,0.0
8101,22151,1.0
13066,9771,0.0
3739,29878,0.0
32959,17026,0.0
31083,30511,0.0
312,23,0.0
31472,22262,0.0
18949,18058,0.0
35532,12528,0.0
42202,10299,0.0
45184,26027,0.0
14492,31174,0.0
25882,13752,0.0
4973,27560,0.0
23873,13330,0.0
10096,8053,0.0
27024,21195,0.0
16560,25115,0.0
35524,637,1.0
100,5891,0.0
14927,2113,0.0
35038,7093,0.0
16716,2350,0.0
107,22085,0.0
28944,11858,0.0
36940,29058,1.0
30982,4049,0.0
8957,31615,1.0
35305,30362,1.0
23180,23402,1.0
7555,26346,0.0
18378,24972,0.0
28882,6764,0.0
8662,20483,0.0
38975,29657,0.0
19954,27424,0.0
24671,24107,0.0
8396,2994,0.0
19580,4418,0.0
20458,20748,1.0
10910,30945,0.0
27915,7520,0.0
12291,2321,0.0
5187,21690,0.0
24823,2787,0.0
24510,28664,1.0
30999,27750,0.0
9398,24405,0.0
3327,15445,0.0
36576,11346,0.0
17070,3601,0.0
40367,17454,1.0
27394,19207,0.0
7614,26170,0.0
45370,8935,1.0
22419,2877,1.0
21354,29918,0.0
18707,32204,0.0
40665,5097,0.0
27298,8563,1.0
29067,8398,0.0
44185,6363,0.0
35375,8356,0.0
44665,6261,0.0
5062,13676,0.0
26152,17497,0.0
1990,18630,1.0
7041,13020,0.0
14949,24976,1.0
40371,26288,0.0
26596,27944,0.0
5354,3918,1.0
27890,32047,1.0
14423,27560,0.0
37217,4328,1.0
39874,25646,0.0
6385,9799,0.0
29858,1751,0.0
42368,16607,0.0
25373,30606,0.0
734,11674,0.0
45938,11251,0.0
3,23687,0.0
15498,18954,0.0
33873,7420,0.0
4564,12871,0.0
29674,29657,1.0
41589,14005,0.0
14310,2570,0.0
7857,30349,1.0
32644,9134,0.0
35169,17777,0.0
31296,4027,0.0
5429,219,0.0
24424,20209,0.0
14697,8677,0.0
25841,9262,1.0
12734,32289,0.0
20145,4595,1.0
31762,25746,0.0
25129,4091,1.0
9777,4013,0.0
7641,10409,0.0
41412,21565,0.0
36765,6402,0.0
13386,31812,0.0
17493,25504,0.0
45694,26108,0.0
3481,12528,0.0
33664,31683,0.0
10609,12528,1.0
9842,7951,0.0
28222,2787,0.0
5171,19441,0.0
7271,24954,0.0
8001,12528,0.0
27277,30511,0.0
42771,2891,0.0
38550,25557,0.0
37599,12635,0.0
34447,23996,0.0
2753,32349,0.0
44959,352,1.0
29522,19387,0.0
40691,6328,1.0
27195,25993,0.0
18035,2692,0.0
24679,24658,0.0
22073,11906,0.0
1374,16898,0.0
43804,10049,0.0
5891,10961,0.0
3296,5344,0.0
22671,16735,0.0
26250,12964,0.0
20677,6065,0.0
12939,3320,0.0
24863,11251,0.0
40814,29657,0.0
13066,31615,1.0
22500,30764,0.0
29353,18630,0.0
9250,4061,0.0
2969,26940,0.0
31541,4240,0.0
8041,6738,0.0
35890,31244,0.0
26603,16972,0.0
3033,12349,0.0
21318,9649,0.0
45815,20131,1.0
25474,7175,1.0
38926,18630,0.0
41590,11492,0.0
2924,20131,0.0
18421,29933,1.0
40716,30728,0.0
43584,19281,0.0
5604,6363,0.0
44514,24450,1.0
16526,20138,0.0
36605,16059,0.0
8338,5090,0.0
29661,11958,0.0
25911,41,0.0
4501,13717,0.0
12983,28237,0.0
14972,29657,0.0
26308,27899,0.0
39227,31948,0.0
19811,6095,0.0
10716,11294,0.0
24462,6024,0.0
36873,18954,0.0
15197,3438,0.0
38498,23778,0.0
32130,30362,0.0
21666,20562,1.0
44958,25167,0.0
12367,10341,1.0
25205,11251,0.0
36961,9774,0.0
28400,1970,0.0
20825,14606,0.0
42764,22346,1.0
14668,24382,1.0
4485,10452,1.0
10946,26612,0.0
40640,9181,0.0
20652,20789,0.0
4233,3027,0.0
3623,21387,0.0
9123,26152,0.0
23646,26994,0.0
495,19852,0.0
7723,3812,1.0
44651,30786,0.0
31051,12364,0.0
16338,20131,1.0
17182,21158,0.0
1175,8332,1.0
31708,18954,0.0
36930,11262,0.0
42920,26866,0.0
17364,16820,0.0
19857,29041,0.0
43689,13228,1.0
46132,1303,1.0
25514,3942,0.0
24504,28715,0.0
18734,28531,0.0
20028,4135,0.0
16801,6590,0.0
20477,4595,0.0
10410,16103,0.0
8380,26886,1.0
15189,32204,0.0
41109,19484,0.0
5310,2169,0.0
35440,18954,0.0
15556,29660,0.0
23573,7330,0.0
35851,22181,0.0
32732,8949,0.0
4224,4962,0.0
18638,29657,1.0
3367,29657,0.0
26883,21240,0.0
14238,14784,0.0
15464,24569,0.0
28833,2922,0.0
3428,5085,0.0
30643,2446,1.0
1267,23888,0.0
14699,6169,0.0
8677,12528,0.0
26686,23221,0.0
41912,13274,0.0
32069,16002,0.0
23912,16059,0.0
23522,7095,0.0
16843,23638,0.0
43990,159,0.0
44669,29325,0.0
42240,22553,0.0
23672,19267,0.0
18270,21290,0.0
1674,11221,0.0
31437,19166,0.0
11555,5154,0.0
34457,23050,0.0
45844,10376,0.0
21930,20672,0.0
36766,19267,1.0
2068,11578,1.0
20108,18789,0.0
40718,2692,0.0
26926,29307,0.0
29179,17681,0.0
25346,1253,0.0
42407,30676,0.0
9744,22337,0.0
31284,21868,0.0
38238,4685,0.0
14520,9206,0.0
28227,2627,0.0
30610,27944,0.0
6495,4549,0.0
29544,25993,0.0
37518,19407,0.0
25423,19400,0.0
34854,20750,0.0
31458,31073,0.0
39422,20876,0.0
14383,13675,0.0
45037,15445,0.0
4716,5349,0.0
19411,15428,0.0
35844,30320,1.0
7390,31361,0.0
36785,91,0.0
40509,6556,0.0
15586,31683,0.0
36350,21372,0.0
24810,32605,0.0
18679,875,1.0
1053,22262,0.0
22969,29613,0.0
42912,29657,0.0
8219,14616,0.0
29748,21542,0.0
1042,11188,0.0
3511,15185,0.0
27900,32349,0.0
314,20146,0.0
4392,10648,0.0
19741,31574,0.0
4587,2748,0.0
24478,8426,0.0
27590,23778,1.0
43495,23717,0.0
4479,17419,0.0
31880,5626,0.0
17457,6704,0.0
33432,8019,0.0
29469,30511,1.0
25328,23914,1.0
22068,8523,0.0
40150,2509,0.0
41695,8055,0.0
5694,28140,1.0
39727,9256,0.0
25308,23050,0.0
8502,20483,0.0
3848,31611,0.0
38910,3985,0.0
19644,18478,1.0
24124,9727,0.0
22678,24175,0.0
28719,11294,1.0
39995,20150,0.0
7495,13747,0.0
14038,23050,0.0
21564,21070,0.0
27442,14016,1.0
26419,22337,0.0
43590,8924,0.0
39388,18006,0.0
37105,26448,0.0
26321,502,0.0
46083,31405,0.0
14776,15667,0.0
40722,4418,0.0
7403,7158,1.0
34205,29002,1.0
9033,9812,1.0
19381,13791,0.0
4087,13705,0.0
17255,11682,0.0
45960,16487,0.0
38579,22281,0.0
38704,32605,0.0
5809,2517,0.0
45806,13027,0.0
38152,24569,0.0
15905,18574,0.0
35765,31802,0.0
31797,17342,0.0
31759,6261,0.0
29842,3679,1.0
5787,20131,0.0
35749,12239,0.0
34578,459,0.0
43101,23050,1.0
27236,28261,0.0
29540,29657,0.0
20962,15661,0.0
26035,637,0.0
13987,6024,0.0
20818,17824,0.0
14948,12680,1.0
37453,26503,0.0
23177,25572,0.0
32282,32242,1.0
32468,7937,0.0
34053,3529,1.0
33071,32609,0.0
45245,296,0.0
31819,18863,0.0
524,23050,0.0
19252,25416,0.0
15632,21290,0.0
7078,17538,0.0
3297,17512,0.0
21130,11994,0.0
12918,4314,1.0
10008,25116,0.0
13390,22580,0.0
29386,2418,0.0
24017,22513,1.0
42711,18630,0.0
28821,5585,0.0
4395,1998,0.0
39030,22582,0.0
19716,13576,0.0
27709,26545,0.0
770,11251,0.0
14346,6195,1.0
7440,23050,0.0
42539,15483,0.0
20932,19259,0.0
3371,13228,1.0
45296,16286,0.0
21724,15188,0.0
24618,32204,0.0
11996,17419,0.0
38614,12540,0.0
40846,31812,0.0
24025,2070,0.0
13117,20769,0.0
1527,24254,0.0
5484,6176,0.0
36501,27229,0.0
3169,31693,0.0
2151,24264,0.0
1306,20131,0.0
31305,20638,0.0
9732,25646,0.0
22387,4251,0.0
20760,23048,0.0
14340,4066,0.0
9882,16059,0.0
42214,6876,0.0
6176,18489,0.0
41728,26448,0.0
447,23045,0.0
29739,15083,0.0
30926,1236,0.0
34983,18630,0.0
16365,15701,0.0
25069,3602,0.0
41209,9689,0.0
1222,21146,1.0
23184,1322,0.0
15572,16059,0.0
16846,14291,1.0
27342,28877,0.0
40140,17804,1.0
3715,5855,1.0
31237,9943,0.0
23625,23914,0.0
32575,23148,1.0
19382,27126,0.0
33422,9067,0.0
15459,363,1.0
44896,7714,0.0
36975,2671,0.0
1287,12499,0.0
21209,31702,0.0
43022,20209,0.0
12773,6819,0.0
37045,3991,0.0
42957,875,0.0
31043,10160,0.0
2932,21121,0.0
2082,28190,0.0
301,20131,0.0
37728,3391,0.0
228,5981,0.0
9837,18006,0.0
40340,7032,0.0
14237,29657,0.0
27142,20646,0.0
31678,15445,0.0
644,21163,0.0
23748,30,0.0
884,5463,0.0
37957,25082,0.0
27495,13168,1.0
10734,18954,0.0
36059,23734,0.0
38911,3167,0.0
20778,14627,0.0
1145,11067,0.0
8667,27882,0.0
24758,17293,0.0
44095,25978,0.0
28856,21240,1.0
13412,14746,0.0
2670,21704,1.0
36312,25763,0.0
4316,8156,0.0
3986,13951,0.0
30597,22892,0.0
11768,23582,1.0
7299,9469,1.0
28486,32170,0.0
7755,21449,0.0
17946,7032,0.0
371,28210,0.0
33690,15491,1.0
42389,31267,0.0
16059,9027,0.0
5320,32702,0.0
24934,19267,1.0
2354,6024,0.0
16307,25150,1.0
4578,13436,0.0
30139,12747,0.0
936,3898,0.0
21893,18630,0.0
797,4922,0.0
35698,30720,0.0
6294,29546,1.0
14477,17584,0.0
15040,18678,0.0
19629,10590,0.0
10492,22262,0.0
9236,12271,0.0
11373,29342,0.0
1032,11336,0.0
43210,9900,0.0
37122,11080,0.0
41499,11234,1.0
45195,10849,0.0
36142,15150,0.0
23278,21910,0.0
37720,2492,0.0
12910,11198,0.0
31402,3027,0.0
24026,26356,0.0
28963,20180,0.0
12264,7318,0.0
3414,29657,1.0
15261,16727,0.0
32984,1322,1.0
19965,19484,0.0
40652,11578,0.0
41869,7449,0.0
43140,8139,0.0
34024,11250,1.0
20940,6792,0.0
30763,11064,0.0
45036,20104,0.0
12155,15162,1.0
28705,20403,0.0
210,16017,0.0
41981,5440,0.0
41686,4325,0.0
8412,15092,0.0
35644,26379,0.0
30797,10409,0.0
12923,23294,0.0
696,19267,1.0
6173,20478,0.0
38227,24061,0.0
43760,5038,0.0
32955,29657,1.0
37440,22085,0.0
32734,31494,0.0
2080,18630,0.0
29238,17269,0.0
12662,28366,0.0
27523,12747,0.0
21742,29037,1.0
33928,15666,0.0
2411,16483,1.0
10024,25491,0.0
34171,12642,0.0
27211,31262,0.0
26407,8463,0.0
16867,15092,0.0
5185,1732,0.0
18303,2787,0.0
16704,26017,0.0
30487,23257,0.0
21052,14005,0.0
26343,5548,0.0
32148,23198,0.0
36095,1782,1.0
11662,31339,0.0
33081,18365,1.0
790,20594,1.0
20383,12528,0.0
17647,5349,0.0
6229,10376,1.0
28491,7199,0.0
45475,23493,0.0
30354,16007,1.0
22154,8350,0.0
29946,25471,0.0
30795,29657,1.0
33880,15566,0.0
32674,21690,0.0
16648,5221,0.0
28619,7546,0.0
10114,23582,0.0
34704,25030,0.0
38837,2962,0.0
33994,31414,0.0
42778,7360,0.0
40159,22688,0.0
2540,2627,0.0
41613,2517,0.0
126,11847,0.0
40203,4702,0.0
35640,24224,0.0
15257,32204,0.0
25299,1252,0.0
8464,29660,0.0
15955,3027,0.0
42511,18488,0.0
43569,11928,0.0
25387,18181,0.0
9547,10675,0.0
32412,1970,0.0
45000,17785,1.0
13016,17968,0.0
7300,2130,1.0
41566,24816,0.0
