userID,itemID,prediction
28154,9256,4.0
30184,20711,0.0
35502,1252,0.0
3564,6767,0.0
27488,18574,0.0
9629,13212,0.0
39556,16972,0.0
27668,23733,0.0
2082,24417,0.0
43714,17089,0.0
29741,7175,0.0
1671,16103,0.0
14973,11674,0.0
5165,29433,4.0
10093,20209,0.0
18175,12817,0.0
40418,1653,0.0
38186,9811,3.0
17129,17645,0.0
34933,10281,0.0
43904,24763,0.0
1857,12528,2.0
5771,4705,3.0
13259,24051,0.0
36309,29726,4.0
19888,5906,0.0
38134,19374,0.0
14520,3683,0.0
16941,25098,1.0
40697,2748,0.0
45862,16727,0.0
793,4027,0.0
41308,14874,4.0
8678,21690,0.0
9163,12439,0.0
4681,3601,0.0
12629,17761,0.0
38566,29064,2.0
23928,26746,0.0
1416,16972,0.0
6955,23869,1.0
7665,5973,0.0
959,21290,0.0
14674,24450,0.0
31003,5428,0.0
39298,9729,0.0
43802,1831,0.0
6352,23534,0.0
44395,19353,0.0
33044,32581,0.0
2790,29280,0.0
12583,824,0.0
5933,13027,0.0
30295,11188,0.0
13584,32329,0.0
4660,20876,0.0
36915,4994,0.0
20316,7503,0.0
17332,6271,0.0
26014,30002,0.0
33598,11251,0.0
4184,23410,0.0
40924,10341,3.0
3859,17690,3.0
17378,12082,0.0
36480,21011,0.0
44545,692,0.0
44586,23088,0.0
37710,2113,0.0
37056,29345,0.0
44945,18046,0.0
810,12176,0.0
19833,17419,0.0
2337,21690,0.0
30886,19129,0.0
13523,9934,0.0
13640,31028,0.0
23797,31812,0.0
30772,23337,0.0
18727,23243,0.0
32135,11203,3.0
1492,32752,0.0
45493,6748,1.0
28409,7330,4.0
13816,7553,0.0
23038,31567,0.0
2828,23148,0.0
28744,29474,3.0
2795,26082,0.0
34705,12528,0.0
34195,24528,0.0
15285,31540,0.0
44214,25856,0.0
32740,1633,3.0
25314,23050,0.0
22975,4346,0.0
10965,21103,0.0
9389,12528,0.0
41346,29058,0.0
43083,6590,0.0
7021,29657,0.0
44130,1064,0.0
10073,22975,0.0
1550,16610,2.0
12403,18334,0.0
28390,28371,0.0
12513,521,0.0
14935,9996,4.0
8733,18460,1.0
33462,3528,0.0
26751,10863,1.0
33037,24815,0.0
20421,20131,0.0
18776,30271,0.0
9599,11710,0.0
36881,10703,0.0
36735,17722,0.0
16190,31174,0.0
35372,21911,1.0
18237,13330,0.0
39124,10039,0.0
33477,21686,3.0
30101,19170,0.0
42170,30507,0.0
26948,8628,0.0
41950,3594,0.0
19489,11841,0.0
1313,16820,0.0
28400,19043,0.0
14042,26503,0.0
7573,3985,0.0
21255,2916,4.0
4230,11201,0.0
25068,26604,0.0
39134,6590,0.0
26164,29726,0.0
30940,3277,0.0
35771,32741,0.0
39311,7976,0.0
16737,18630,0.0
14034,21115,0.0
26539,18630,0.0
15809,8362,1.0
4751,4922,0.0
7041,30586,0.0
41036,17193,0.0
35102,11958,0.0
21309,21208,0.0
26678,3282,3.0
8581,16294,0.0
3936,810,0.0
33524,13308,0.0
3189,24538,0.0
3266,18630,4.0
28840,23722,0.0
24698,4889,0.0
957,11251,0.0
2093,29345,0.0
7286,18306,0.0
12277,28664,0.0
23717,25422,0.0
19286,21145,0.0
21455,24448,0.0
11944,7388,0.0
6012,13717,0.0
21337,2294,0.0
15788,552,0.0
17298,3011,0.0
2439,10237,0.0
18756,4091,0.0
45561,31073,0.0
8068,536,0.0
13622,16454,3.0
24309,16972,0.0
370,31812,0.0
264,17442,0.0
11198,23708,4.0
14239,22978,0.0
17556,8538,0.0
32672,9105,0.0
45539,6599,0.0
32970,26503,0.0
14257,1633,0.0
35650,23148,0.0
18781,29657,0.0
7969,3074,0.0
13728,1970,1.0
29044,4975,0.0
12645,13851,0.0
930,30362,0.0
19640,16820,0.0
27106,8080,0.0
13475,4914,0.0
25477,29660,0.0
17927,18478,0.0
23711,24763,0.0
32906,23221,0.0
33613,31966,0.0
33577,29467,4.0
5090,29657,0.0
37561,24763,0.0
22048,8300,0.0
16899,26968,0.0
32080,26342,0.0
19504,4091,2.0
44333,27868,0.0
1545,24716,0.0
41591,25422,0.0
27327,19515,2.0
35844,5973,4.0
1556,30006,0.0
26903,2067,0.0
31253,979,0.0
37163,5000,1.0
30531,30819,0.0
12321,16059,0.0
27145,27987,0.0
40114,2438,0.0
28922,27126,0.0
14123,6876,0.0
24071,31571,0.0
24801,20861,0.0
34920,17293,0.0
12657,25100,0.0
43102,11349,0.0
2026,22975,0.0
7808,6,0.0
21097,6494,2.0
26969,4370,0.0
20594,28137,1.0
33295,9996,0.0
18951,6766,0.0
17481,12872,1.0
34840,2068,0.0
36057,22855,0.0
13834,1745,0.0
14432,44,0.0
4191,25557,0.0
18497,13494,0.0
26161,4603,0.0
36980,1557,0.0
9563,32007,0.0
26275,30511,0.0
22162,28140,0.0
22891,32362,0.0
43334,16157,0.0
10784,4832,0.0
35158,6923,2.0
6952,6559,2.0
3176,26687,0.0
1403,11140,0.0
38476,5464,0.0
13211,29307,0.0
14334,6497,0.0
29104,23050,3.0
15905,15483,0.0
19970,1782,0.0
8760,17965,0.0
5203,4205,0.0
35422,16846,0.0
10181,11641,0.0
1254,24816,0.0
43592,21099,0.0
35147,19043,0.0
24608,12974,0.0
9573,21704,0.0
22166,27179,2.0
20462,30880,0.0
2635,4409,0.0
38934,19043,0.0
13422,28845,2.0
9644,4583,0.0
2268,32204,0.0
27390,19043,0.0
31702,19281,0.0
34221,220,0.0
7324,14171,4.0
9585,6843,0.0
28887,8668,0.0
37155,24763,1.0
26865,14280,0.0
25881,28917,0.0
36129,11251,2.0
38994,19166,0.0
10338,17125,0.0
10191,22242,0.0
27342,4091,0.0
25644,8170,0.0
1677,29433,3.0
4527,30448,0.0
45487,16199,0.0
412,9821,0.0
20972,25789,0.0
32788,20180,0.0
16980,15357,0.0
20799,13675,0.0
18368,15423,0.0
3019,12747,4.0
38768,22978,0.0
19347,18630,0.0
39572,8274,0.0
29100,25513,0.0
25410,13791,0.0
3553,22673,0.0
15467,2417,0.0
13394,21330,0.0
22182,16059,0.0
24500,21142,0.0
11228,10266,4.0
40839,28531,1.0
10609,6819,0.0
45765,20229,0.0
41227,1504,0.0
36073,21184,0.0
12721,25285,1.0
10032,9906,2.0
822,11188,0.0
21878,3423,0.0
19945,24929,0.0
35992,2654,0.0
16799,4595,1.0
37824,2240,0.0
17897,2890,0.0
32658,21704,0.0
694,30712,0.0
45428,16059,0.0
20067,28531,0.0
46127,7963,0.0
37676,7175,3.0
20320,19932,0.0
31003,23361,0.0
37362,24165,0.0
30380,4489,0.0
45727,26381,2.0
40120,11251,0.0
38204,27091,0.0
41074,15125,0.0
29996,20542,0.0
37471,29657,0.0
12578,6105,0.0
7277,15365,0.0
39886,18385,0.0
33355,29116,0.0
31444,13951,0.0
23521,5391,0.0
38782,30362,0.0
32886,19568,0.0
4881,8151,0.0
38327,20936,2.0
17619,9092,3.0
3938,27263,0.0
43802,18630,0.0
15976,5540,0.0
15955,6261,0.0
20462,21387,3.0
39648,26588,0.0
16577,22188,0.0
29593,29095,0.0
2354,15368,0.0
19067,7794,0.0
5931,18201,0.0
44289,20479,3.0
2020,7728,2.0
1421,2692,0.0
32075,24364,1.0
25309,26381,0.0
2892,32322,0.0
36658,23148,1.0
19149,23050,2.0
38865,31113,0.0
26952,6112,0.0
33399,20028,0.0
31422,8836,0.0
17866,8338,0.0
14770,20968,0.0
5955,17838,0.0
41044,20907,4.0
12546,11802,0.0
11812,19939,0.0
25722,11181,0.0
3413,29657,0.0
1596,25677,0.0
15140,29856,0.0
22198,31262,0.0
25423,19400,0.0
27675,1970,0.0
7796,19281,0.0
18686,19364,0.0
40171,16101,1.0
18656,23901,0.0
14667,13879,0.0
24009,29660,0.0
20558,14420,0.0
27425,10573,0.0
22885,10714,0.0
31640,913,0.0
24679,32204,0.0
15531,18630,0.0
3842,11710,1.0
35690,26017,0.0
34946,1075,0.0
787,10714,0.0
25676,19274,0.0
25538,4761,0.0
45126,26537,0.0
39315,8170,0.0
13172,882,0.0
24545,30705,2.0
36236,20131,0.0
1907,197,0.0
23527,8246,0.0
45617,1325,1.0
39370,15487,3.0
27986,19043,0.0
4431,14815,0.0
5272,12974,0.0
22773,12928,0.0
39560,16972,0.0
45607,23712,1.0
21449,5468,0.0
16832,29657,0.0
19429,26660,0.0
1573,25167,0.0
8454,22151,0.0
19644,18478,4.0
12501,13392,0.0
36194,18584,0.0
39385,6024,0.0
19634,15483,0.0
4174,29657,3.0
29744,4323,0.0
9968,19932,0.0
26742,26545,0.0
26059,24763,0.0
34967,18579,0.0
36087,19353,0.0
29388,301,0.0
44876,395,0.0
1121,2861,0.0
19254,30543,0.0
6946,21807,2.0
42393,28096,0.0
16552,32023,0.0
25856,5271,2.0
24055,5091,4.0
7723,24236,0.0
43342,24896,0.0
45245,30190,0.0
3559,913,0.0
30707,29234,0.0
12023,26293,0.0
4700,29660,0.0
10335,6935,3.0
30785,2277,0.0
45535,4576,0.0
7097,32293,0.0
4960,13002,0.0
21671,17026,1.0
34249,25373,0.0
6393,4418,1.0
32429,15163,0.0
16073,13264,2.0
6557,32289,0.0
2739,25285,0.0
44189,1130,0.0
27767,17497,0.0
12006,5654,0.0
5795,8239,0.0
30908,10912,0.0
24705,17089,0.0
45500,26273,2.0
1714,29198,0.0
8889,8471,0.0
9588,25907,4.0
24857,16680,0.0
40695,28140,4.0
19512,20133,1.0
7614,26170,0.0
17241,6276,0.0
36130,20907,2.0
12394,10151,0.0
10748,28861,0.0
41368,7032,0.0
6430,18829,0.0
12384,16918,4.0
41113,27664,0.0
42625,1191,0.0
27795,20437,1.0
1442,6614,0.0
36652,23914,0.0
35966,7913,0.0
30112,29657,2.0
21678,352,0.0
18981,23289,0.0
15267,1782,0.0
3757,9221,0.0
39129,15836,0.0
45771,30320,2.0
2657,541,3.0
45605,31391,0.0
9166,20572,0.0
6897,23050,0.0
41800,21643,0.0
29656,13027,0.0
31781,16846,0.0
24659,30158,0.0
42935,20795,2.0
6658,25557,0.0
13179,11130,1.0
33756,10104,0.0
12506,24330,0.0
38851,2446,0.0
40073,27649,0.0
4578,19267,0.0
45140,8004,0.0
3525,30859,4.0
9409,6704,0.0
36090,20131,3.0
18175,2446,0.0
23986,26702,0.0
28040,6112,0.0
34964,31203,0.0
38282,19870,0.0
31405,29657,0.0
1625,4618,0.0
2233,20594,0.0
9015,3341,0.0
44959,1895,1.0
27138,12940,0.0
38833,29079,0.0
19413,24140,0.0
41258,1557,0.0
10963,24866,0.0
10307,17910,0.0
19581,29765,0.0
14905,612,0.0
24200,30576,4.0
17102,12884,0.0
16486,29856,0.0
40796,29657,0.0
39849,6590,0.0
43490,26373,0.0
806,19025,0.0
39545,3341,0.0
26508,20233,0.0
5189,15389,0.0
10230,23148,0.0
41695,8055,0.0
34501,15376,2.0
18591,2518,0.0
14905,10258,4.0
31601,29657,0.0
18646,18630,0.0
14089,25138,0.0
28699,7976,1.0
31965,20028,0.0
31036,6792,0.0
42194,26288,0.0
39353,10547,0.0
15534,27987,0.0
32006,22688,0.0
7870,29492,0.0
34269,7894,3.0
27410,2520,0.0
21880,8459,0.0
18615,28503,0.0
3115,8456,0.0
20384,4325,0.0
35457,18529,0.0
19731,352,0.0
7389,17497,0.0
18623,32189,0.0
23799,10111,0.0
25507,18796,0.0
18380,11532,0.0
36140,10672,0.0
4256,13254,4.0
17988,25363,0.0
11944,31715,0.0
26853,10259,0.0
32325,25263,0.0
37191,445,0.0
39019,18630,0.0
3171,31388,0.0
29049,345,0.0
15459,11307,0.0
32152,8019,0.0
19709,3601,0.0
45103,3915,0.0
12702,10862,0.0
2002,29660,0.0
29095,11155,0.0
12046,1290,0.0
8738,27882,0.0
32103,28408,0.0
23588,20306,3.0
44562,21953,0.0
11110,15612,0.0
5375,12803,0.0
43654,8716,2.0
13011,15787,0.0
31003,6890,1.0
35862,18775,0.0
36931,25167,0.0
32453,10703,0.0
16404,29995,0.0
11536,26896,0.0
5728,18630,0.0
39779,17968,0.0
46007,8065,4.0
37724,13506,0.0
3018,1252,0.0
6276,23050,0.0
10092,22417,1.0
14779,7456,0.0
524,28298,0.0
34541,29355,0.0
45038,1876,3.0
35784,26503,0.0
20496,11742,0.0
32205,29660,0.0
35022,2509,0.0
35701,13377,0.0
10841,2974,2.0
2928,197,0.0
24471,19971,0.0
18491,6024,0.0
34894,23576,0.0
44028,29657,0.0
29042,29345,0.0
44691,27998,0.0
44305,29657,0.0
18627,24389,0.0
33764,4213,0.0
22760,32033,0.0
40857,11578,0.0
4384,31040,0.0
19532,7199,0.0
39681,8065,4.0
27538,8921,0.0
30340,20131,1.0
35539,18543,0.0
29867,22245,0.0
805,25754,0.0
23890,19649,0.0
28625,8935,0.0
16860,31928,0.0
22270,10961,0.0
26482,29660,0.0
42739,18270,0.0
20639,29146,0.0
20564,12663,0.0
38341,1294,0.0
17660,6162,0.0
8701,2891,0.0
24695,16510,3.0
10922,8411,0.0
8232,26657,0.0
32339,20478,0.0
36535,25041,4.0
10025,25254,0.0
15785,1998,3.0
33745,18476,0.0
44980,2491,0.0
30079,16059,0.0
46110,29660,0.0
8805,29426,0.0
19810,9831,0.0
3986,14988,2.0
39988,4665,0.0
10585,11710,0.0
2174,14219,0.0
13505,29657,0.0
10481,1398,1.0
41916,11674,0.0
24966,4225,0.0
8839,2460,0.0
26368,7145,0.0
12085,9831,3.0
25141,14626,0.0
42631,31877,0.0
6722,24124,0.0
16710,24089,3.0
7899,27300,4.0
33257,21690,2.0
8456,18471,0.0
40520,27868,0.0
37685,14424,0.0
40620,19043,0.0
23073,2787,0.0
23173,26033,0.0
19166,20028,0.0
15895,26028,0.0
25202,19336,2.0
21480,29546,0.0
3685,29657,0.0
3640,7330,0.0
34400,28744,1.0
39917,10022,0.0
28145,8935,4.0
30849,6112,0.0
20127,28753,0.0
30408,30331,2.0
373,24395,0.0
36183,19267,0.0
33716,10033,0.0
22276,2787,0.0
33539,31573,0.0
6903,6350,3.0
44496,18960,0.0
20598,32605,0.0
31588,5305,0.0
21883,697,2.0
35644,15389,0.0
40826,18129,0.0
38006,17713,0.0
7862,27866,0.0
1335,12773,0.0
11882,9215,0.0
27378,19204,0.0
13791,31265,0.0
3553,20233,0.0
26469,24390,0.0
904,17167,0.0
29989,1340,0.0
10579,8018,0.0
29947,26028,0.0
17676,16674,0.0
32121,27359,0.0
1216,11928,0.0
15962,18630,0.0
23328,3799,0.0
23478,18630,0.0
9480,26381,0.0
22967,29478,0.0
45921,1782,4.0
12889,11251,0.0
16775,3438,2.0
31499,8615,0.0
16577,750,0.0
44941,20935,0.0
26172,14047,0.0
45107,5042,0.0
33599,20131,0.0
36772,13070,0.0
28330,21387,0.0
24403,7021,0.0
42453,21240,0.0
38320,11639,0.0
1901,25075,0.0
36329,4266,0.0
17804,9688,3.0
42188,29657,3.0
37283,29660,0.0
32292,10507,0.0
38476,14289,0.0
21315,352,0.0
10612,23004,3.0
32250,25838,0.0
33419,28400,0.0
34202,11578,0.0
41007,3477,3.0
4252,26159,0.0
9502,28400,0.0
154,2417,0.0
35888,7950,0.0
35393,18954,2.0
43251,26288,0.0
8902,1306,0.0
42579,16294,0.0
43395,21007,0.0
29778,14254,0.0
2425,3113,0.0
18209,15020,3.0
40381,18630,0.0
25820,25384,0.0
32075,9206,1.0
27797,29000,0.0
24376,4314,4.0
42892,17497,0.0
28676,23050,0.0
4998,30726,0.0
32220,1970,0.0
39718,11124,0.0
12532,24815,0.0
20235,11967,4.0
40572,19382,4.0
25508,9254,0.0
10145,4066,2.0
4181,13851,0.0
21092,30173,2.0
18312,22085,2.0
23749,20638,4.0
39563,13070,0.0
1811,23050,0.0
35409,24287,0.0
20630,1964,0.0
10592,16674,0.0
37520,27600,2.0
17285,10376,0.0
45399,16433,3.0
13207,32349,0.0
39885,31515,0.0
38551,20131,0.0
14937,31083,3.0
44811,7976,0.0
16076,2891,0.0
16065,14005,0.0
33018,15096,2.0
1244,1211,0.0
35443,14424,1.0
41149,5135,0.0
31503,24515,0.0
45302,2627,0.0
2816,7894,0.0
31331,6276,3.0
9021,29033,0.0
39190,22058,1.0
1898,13328,0.0
20951,30705,0.0
2066,29657,0.0
20773,21556,1.0
6403,5235,0.0
26391,3997,0.0
24764,7872,0.0
18245,13211,0.0
44946,15357,0.0
662,19313,0.0
9646,12808,0.0
35759,15423,0.0
5471,15150,4.0
11738,15163,3.0
4698,2169,0.0
3370,19896,0.0
1524,7460,0.0
11115,30253,0.0
24660,1782,0.0
13866,23255,0.0
42644,22963,1.0
37114,30445,2.0
30634,12678,0.0
18727,7186,1.0
13886,29700,0.0
31454,13791,0.0
28979,24893,0.0
35418,5060,0.0
14891,6876,0.0
27150,16856,0.0
43264,8411,2.0
21892,26024,0.0
11757,14696,0.0
17085,13574,0.0
18600,27654,0.0
12211,9262,3.0
23059,8213,0.0
22623,19267,0.0
1140,4535,0.0
37210,24904,0.0
26991,28813,0.0
32657,4493,0.0
9176,23050,0.0
35993,28522,0.0
8811,10640,0.0
24251,21387,0.0
37103,31391,0.0
17220,20499,0.0
19644,16177,0.0
17359,2301,0.0
2925,31703,0.0
17153,20074,0.0
31762,18006,0.0
36986,31029,0.0
24524,1069,0.0
39142,4418,1.0
33221,8156,0.0
23159,15566,0.0
17592,12574,0.0
7041,9790,0.0
6368,17763,2.0
19828,27882,0.0
5612,24890,1.0
36940,29058,4.0
25758,18829,0.0
18462,2045,3.0
40981,17089,0.0
37568,20637,0.0
7458,24658,0.0
25024,5046,0.0
10250,4402,0.0
39552,13791,0.0
15074,12290,0.0
34552,1336,0.0
9494,13903,0.0
5002,17189,0.0
16932,31574,0.0
14723,30450,0.0
17030,7379,0.0
37101,29657,0.0
11537,19281,0.0
3757,29433,0.0
15256,18584,0.0
9039,26312,0.0
34753,2113,3.0
20256,27660,0.0
3634,31953,0.0
22538,2684,1.0
18218,26433,0.0
38719,28708,2.0
26089,21387,0.0
7166,29657,0.0
19328,4314,1.0
27204,15433,0.0
220,28298,0.0
26063,18133,0.0
27432,12066,0.0
40338,16971,1.0
16758,28140,0.0
41763,18630,0.0
2439,31679,0.0
2216,23869,0.0
26308,10849,0.0
5790,23844,0.0
10298,28044,0.0
4153,24450,4.0
19877,29225,3.0
36593,30362,0.0
2088,12773,0.0
34725,3837,0.0
37813,27294,0.0
18538,4935,0.0
33264,5654,0.0
10087,11635,3.0
41745,32374,0.0
7450,17089,0.0
30746,24944,0.0
41830,10703,0.0
7783,28417,0.0
38704,31683,0.0
17397,2113,2.0
4990,16260,0.0
9956,11798,0.0
14786,22757,0.0
17516,8949,0.0
37585,12284,0.0
1875,27198,3.0
44263,32242,0.0
45469,3275,0.0
36299,1815,0.0
34765,29345,0.0
19947,15971,0.0
31328,17370,0.0
28249,2417,0.0
9449,28531,0.0
28996,13999,0.0
22993,19971,0.0
44912,8300,0.0
35908,24763,0.0
19563,19768,2.0
36272,22386,0.0
678,19364,0.0
41817,2973,1.0
23918,1290,0.0
1047,18815,0.0
24679,4266,0.0
11184,26683,0.0
38502,26072,0.0
25240,19573,0.0
36914,7125,0.0
12983,14696,0.0
25508,2130,0.0
12583,18630,0.0
29924,25845,0.0
30020,24815,0.0
36465,11063,2.0
3743,2068,0.0
29674,11434,0.0
20630,1064,0.0
40776,19359,3.0
44176,6462,0.0
21517,16437,2.0
42613,14636,0.0
29875,6909,0.0
21080,24165,0.0
14204,8664,0.0
26893,18610,0.0
15616,16433,0.0
12270,30428,2.0
26754,23564,0.0
43487,25739,0.0
16380,2253,0.0
14854,25422,0.0
10358,31985,0.0
19618,14424,0.0
37082,16918,0.0
18068,2418,0.0
41304,7021,0.0
38789,8662,0.0
37973,4418,1.0
8744,23050,0.0
32063,17167,0.0
2292,23621,0.0
44640,32349,0.0
16319,32547,2.0
41576,6923,0.0
45296,14467,1.0
7306,29613,0.0
3848,30511,0.0
28412,7739,0.0
28167,19824,0.0
36145,10440,2.0
16747,5221,0.0
28744,13459,1.0
2595,4066,0.0
18925,30511,0.0
8018,13951,0.0
9343,13416,3.0
4485,4257,4.0
5158,13676,3.0
8020,63,0.0
29544,25993,0.0
34412,16362,0.0
7142,2491,4.0
38081,25167,0.0
28479,14381,0.0
20940,5560,0.0
34004,7734,0.0
32218,20133,0.0
10380,26273,0.0
15586,6847,0.0
16272,32349,0.0
28168,18630,0.0
10676,22351,0.0
3171,29534,0.0
11143,1085,0.0
28727,22088,0.0
32903,16162,0.0
4666,7042,0.0
26860,13616,0.0
24530,21343,0.0
17253,27096,0.0
26784,4312,0.0
44975,10875,0.0
20427,31265,0.0
20289,6746,0.0
9157,3814,0.0
35514,31567,0.0
22525,19515,0.0
29307,5399,0.0
14094,4702,0.0
13395,4004,0.0
851,29225,0.0
6662,32204,2.0
40423,24438,0.0
30959,20751,0.0
5676,4142,0.0
41871,32146,0.0
44945,31683,0.0
12838,9950,2.0
4875,4027,0.0
42552,16404,0.0
29089,6977,0.0
27518,23050,0.0
24011,19976,0.0
3298,20664,0.0
909,26017,0.0
33812,32146,0.0
5171,19441,0.0
5728,11199,0.0
23527,5981,3.0
4556,22526,0.0
10492,29673,0.0
37827,18350,0.0
39055,8487,1.0
17429,4832,0.0
28944,18630,0.0
20543,6044,1.0
4084,30542,0.0
18334,18388,0.0
30559,24763,0.0
2418,25422,0.0
42240,19267,3.0
43459,12872,0.0
43802,28877,2.0
2066,20608,0.0
9881,7920,0.0
15091,31028,1.0
41187,26494,0.0
16712,12528,0.0
12923,18965,2.0
17991,31812,0.0
34506,12033,0.0
11420,30334,0.0
30517,29657,0.0
42096,32204,0.0
37459,20233,0.0
43867,6261,0.0
38917,1130,0.0
10487,20515,0.0
7964,23534,0.0
36280,24051,0.0
33630,23669,0.0
1928,2025,0.0
15956,31893,0.0
32387,637,0.0
24012,2958,0.0
35165,2235,0.0
13408,28695,0.0
13533,9181,0.0
17062,22982,0.0
45037,1725,0.0
6262,16059,0.0
5547,15651,0.0
41730,6890,0.0
10364,1895,0.0
19557,26940,0.0
45108,445,0.0
34967,11513,0.0
36360,12528,0.0
34274,12034,0.0
31165,433,0.0
9033,20843,3.0
21889,10507,0.0
2087,30054,0.0
29996,6923,0.0
43339,31265,2.0
15639,1732,4.0
616,15423,0.0
24170,20945,1.0
25278,24145,0.0
13554,12588,1.0
21888,16675,0.0
23866,19166,2.0
34956,9541,0.0
32056,25950,0.0
21517,1782,2.0
36983,13305,4.0
31972,1239,0.0
7307,19567,0.0
744,30642,0.0
24671,26346,0.0
9716,10805,0.0
4710,6255,4.0
38778,23198,0.0
1518,1964,0.0
39716,8065,0.0
28684,15446,0.0
13016,15287,0.0
33282,23734,0.0
26652,11064,0.0
14157,29928,0.0
15831,3799,4.0
30869,24655,0.0
4172,2761,0.0
15490,1152,0.0
10214,30445,0.0
42112,5379,3.0
39516,16972,0.0
26145,15423,0.0
17048,18325,0.0
13262,27882,0.0
3469,14815,0.0
22717,12291,0.0
36727,4456,0.0
8291,20748,0.0
35837,24763,0.0
26004,2446,4.0
6001,28936,0.0
15742,29657,0.0
17037,14463,0.0
6374,29657,0.0
39120,2165,0.0
40115,30712,0.0
22971,24939,0.0
33839,27999,4.0
33096,14164,0.0
37041,29606,0.0
27315,8538,0.0
11393,4421,0.0
25538,20595,3.0
31635,30138,0.0
16053,28664,3.0
12734,8829,0.0
1259,2831,0.0
10471,21264,0.0
2889,18306,0.0
12335,11251,1.0
34713,4565,0.0
959,30138,0.0
6557,7101,0.0
1597,2876,0.0
13247,29307,0.0
34211,1660,0.0
38887,29657,0.0
17253,30008,0.0
37365,24586,0.0
16323,15612,0.0
16712,25939,0.0
32450,17419,0.0
31539,10158,4.0
24605,23582,3.0
38227,6174,0.0
38043,29653,0.0
22645,3333,4.0
10153,16571,0.0
20918,10984,0.0
20410,15423,0.0
12460,23558,0.0
15334,15730,0.0
16215,24544,0.0
2449,5557,0.0
26751,32305,0.0
41069,10907,0.0
26428,18383,0.0
3267,26954,0.0
18003,29928,2.0
17759,2761,0.0
30771,29657,0.0
14810,9757,0.0
36461,20572,0.0
21474,22088,0.0
43980,21146,0.0
4672,9873,0.0
7150,395,0.0
10891,30105,0.0
41091,10958,0.0
10383,9256,0.0
28234,25583,0.0
37156,4205,4.0
5727,395,0.0
31399,9262,0.0
21005,31619,0.0
18866,30781,0.0
10183,8712,0.0
36969,7894,0.0
32437,32686,0.0
40404,31008,0.0
31356,10440,0.0
25722,17512,0.0
17,2783,0.0
21413,11251,0.0
15799,9026,0.0
23012,23148,0.0
29958,23334,3.0
496,18226,0.0
7067,18900,0.0
32985,11878,1.0
29665,461,0.0
21069,11434,0.0
29290,10814,0.0
21818,17484,1.0
8369,26424,0.0
22307,4091,0.0
14362,3520,0.0
39459,18630,0.0
6625,20629,0.0
21054,27479,0.0
28400,25557,0.0
30460,13400,0.0
35427,8842,4.0
40389,11632,0.0
20923,17699,0.0
16621,16005,0.0
32646,28537,0.0
40691,7139,0.0
12460,27359,0.0
8738,30511,0.0
16939,25740,0.0
8868,28715,0.0
4719,13675,3.0
32496,5891,0.0
33228,31083,4.0
34662,20748,0.0
35759,23905,0.0
18881,29760,0.0
24124,10592,0.0
5854,11294,0.0
33839,6242,4.0
31475,19976,0.0
33996,19043,0.0
23099,32423,0.0
799,26886,0.0
30478,18529,0.0
37041,12528,0.0
17760,14164,0.0
9010,967,0.0
11594,18413,0.0
13669,16972,0.0
9974,29307,0.0
17679,29657,0.0
39581,17419,0.0
27198,23582,0.0
14071,2627,0.0
37269,19431,0.0
1727,10052,0.0
19006,21556,3.0
43697,10258,0.0
29949,25895,0.0
18164,395,0.0
44958,24299,0.0
19993,23995,1.0
10411,18846,0.0
41175,9831,0.0
21759,24576,0.0
12785,25422,3.0
20477,29342,0.0
4290,23954,0.0
18028,12663,0.0
2397,23050,0.0
29647,20696,0.0
22678,18249,0.0
610,8538,0.0
21809,9910,0.0
2989,26896,0.0
27564,17167,0.0
21255,4082,0.0
14778,23050,4.0
37928,29657,0.0
31005,20527,0.0
13263,16599,0.0
25635,25528,0.0
28617,21690,0.0
37993,14199,0.0
23504,22151,0.0
18773,9558,0.0
13636,16999,0.0
22938,23360,0.0
9945,25167,0.0
24254,26028,0.0
36299,27179,0.0
16967,352,0.0
31133,29522,0.0
16758,16110,0.0
33107,26645,0.0
29819,8065,0.0
28359,31892,0.0
20388,30813,0.0
31544,8151,0.0
24940,31078,0.0
37889,1925,0.0
28891,10401,2.0
33186,1970,1.0
8676,16179,0.0
8234,9325,0.0
39169,13330,0.0
17310,14424,0.0
11893,31849,0.0
45584,24730,0.0
35050,22688,2.0
22961,14480,0.0
15039,18174,0.0
22265,550,0.0
18434,13328,0.0
42208,8796,3.0
33212,11251,0.0
13085,16369,0.0
38251,22688,0.0
17136,14177,0.0
3145,30506,0.0
40266,24979,0.0
3270,2981,1.0
25273,22963,4.0
44273,8612,0.0
33346,15618,0.0
10488,18498,0.0
42614,20545,0.0
13493,26043,0.0
34735,9649,0.0
23694,21421,0.0
36470,11994,0.0
31392,11434,3.0
28676,29657,2.0
4883,11199,0.0
394,19997,0.0
33221,8385,0.0
31979,21442,0.0
31921,19047,0.0
26014,19336,0.0
15078,18615,0.0
37061,1352,0.0
17912,18134,2.0
13652,16558,0.0
27564,11434,0.0
18545,1970,0.0
26008,18782,0.0
45390,29657,0.0
9296,13576,0.0
42132,31529,0.0
1306,32357,0.0
22051,32204,0.0
40350,17175,1.0
45450,4609,0.0
39926,7239,0.0
40104,31849,0.0
16348,23050,0.0
22103,3039,3.0
45668,19394,0.0
6081,14511,2.0
44300,13514,3.0
30403,13613,0.0
15749,22963,2.0
21664,30839,1.0
7966,24890,0.0
36926,6792,0.0
40320,25576,0.0
45700,25167,4.0
